species_label,lat,lng,province,city,district,address,year,count
齐氏罗非鱼,22.37267792146093,114.13739429964244,香港特别行政区,,,香港特别行政区,2015,1
齐氏罗非鱼,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2016,1
齐氏罗非鱼,25.615003735213055,119.38411295332706,福建省,福州市,福清市,福建省 福州市 福清市,2016,1
齐氏罗非鱼,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2017,2
齐氏罗非鱼,22.2237264774467,113.24522938518103,广东省,珠海市,斗门区,广东省 珠海市 斗门区,2017,1
齐氏罗非鱼,22.37267792146093,114.13739429964244,香港特别行政区,,,香港特别行政区,2017,3
齐氏罗非鱼,21.731777234582836,101.45274215689176,云南省,西双版纳傣族自治州,勐腊县,云南省 西双版纳傣族自治州 勐腊县,2018,1
齐氏罗非鱼,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2018,17
齐氏罗非鱼,22.54342661680557,114.04658779242284,广东省,深圳市,福田区,广东省 深圳市 福田区,2018,1
齐氏罗非鱼,23.32828751008212,110.08015491200834,广西壮族自治区,贵港市,桂平市,广西壮族自治区 贵港市 桂平市,2018,1
齐氏罗非鱼,26.752341983241724,119.46025816550365,福建省,宁德市,蕉城区,福建省 宁德市 蕉城区,2018,2
齐氏罗非鱼,22.37267792146093,114.13739429964244,香港特别行政区,,,香港特别行政区,2018,3
齐氏罗非鱼,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2019,11
齐氏罗非鱼,22.541479061573185,113.93692963007186,广东省,深圳市,南山区,广东省 深圳市 南山区,2019,1
齐氏罗非鱼,23.096483648442817,112.47061992297449,广东省,肇庆市,端州区,广东省 肇庆市 端州区,2019,1
齐氏罗非鱼,26.752341983241724,119.46025816550365,福建省,宁德市,蕉城区,福建省 宁德市 蕉城区,2019,2
齐氏罗非鱼,22.37267792146093,114.13739429964244,香港特别行政区,,,香港特别行政区,2019,15
齐氏罗非鱼,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2020,4
齐氏罗非鱼,22.688530876090912,114.36184923239462,广东省,深圳市,坪山区,广东省 深圳市 坪山区,2020,1
齐氏罗非鱼,22.593632942589913,114.27510042512219,广东省,深圳市,盐田区,广东省 深圳市 盐田区,2020,1
齐氏罗非鱼,21.76096209893492,108.06760901592462,广西壮族自治区,防城港市,防城区,广西壮族自治区 防城港市 防城区,2020,1
齐氏罗非鱼,26.752341983241724,119.46025816550365,福建省,宁德市,蕉城区,福建省 宁德市 蕉城区,2020,1
齐氏罗非鱼,22.37267792146093,114.13739429964244,香港特别行政区,,,香港特别行政区,2020,2
齐氏罗非鱼,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2021,26
齐氏罗非鱼,23.088038389909027,113.22780515462921,广东省,广州市,荔湾区,广东省 广州市 荔湾区,2021,1
齐氏罗非鱼,22.541479061573185,113.93692963007186,广东省,深圳市,南山区,广东省 深圳市 南山区,2021,3
齐氏罗非鱼,22.574805405889677,114.14808460667635,广东省,深圳市,罗湖区,广东省 深圳市 罗湖区,2021,1
齐氏罗非鱼,23.096483648442817,112.47061992297449,广东省,肇庆市,端州区,广东省 肇庆市 端州区,2021,3
齐氏罗非鱼,23.20275888544646,112.61551139239012,广东省,肇庆市,鼎湖区,广东省 肇庆市 鼎湖区,2021,1
齐氏罗非鱼,26.219728444432167,119.30759342469104,福建省,福州市,晋安区,福建省 福州市 晋安区,2021,1
齐氏罗非鱼,22.37267792146093,114.13739429964244,香港特别行政区,,,香港特别行政区,2021,16
齐氏罗非鱼,22.73288138626794,100.84870782890448,云南省,普洱市,思茅区,云南省 普洱市 思茅区,2022,1
齐氏罗非鱼,21.731777234582836,101.45274215689176,云南省,西双版纳傣族自治州,勐腊县,云南省 西双版纳傣族自治州 勐腊县,2022,1
齐氏罗非鱼,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2022,106
齐氏罗非鱼,22.93174639737353,113.88000258731022,广东省,东莞市,东莞市,广东省 东莞市 东莞市,2022,1
齐氏罗非鱼,22.745674175645085,113.5378788175765,广东省,广州市,南沙区,广东省 广州市 南沙区,2022,1
齐氏罗非鱼,23.289392822629097,113.32401256257137,广东省,广州市,白云区,广东省 广州市 白云区,2022,1
齐氏罗非鱼,22.86185777663582,114.47268489427681,广东省,惠州市,惠阳区,广东省 惠州市 惠阳区,2022,1
齐氏罗非鱼,22.54342661680557,114.04658779242284,广东省,深圳市,福田区,广东省 深圳市 福田区,2022,1
齐氏罗非鱼,22.63040438818055,114.35989497612883,广东省,深圳市,龙岗区,广东省 深圳市 龙岗区,2022,3
齐氏罗非鱼,23.93706973318694,106.49821852312016,广西壮族自治区,百色市,右江区,广西壮族自治区 百色市 右江区,2022,1
齐氏罗非鱼,32.15966845556967,118.95897002782178,江苏省,南京市,栖霞区,江苏省 南京市 栖霞区,2022,1
齐氏罗非鱼,19.907278042869024,110.22924746939891,海南省,海口市,秀英区,海南省 海口市 秀英区,2022,1
齐氏罗非鱼,24.46169524033992,118.13139175692177,福建省,厦门市,思明区,福建省 厦门市 思明区,2022,1
齐氏罗非鱼,25.8521031703133,118.78942545386555,福建省,福州市,永泰县,福建省 福州市 永泰县,2022,1
齐氏罗非鱼,22.37267792146093,114.13739429964244,香港特别行政区,,,香港特别行政区,2022,9
齐氏罗非鱼,25.05826025446868,102.88600693304276,云南省,昆明市,官渡区,云南省 昆明市 官渡区,2023,1
齐氏罗非鱼,25.941092207383214,101.23687612147553,云南省,楚雄彝族自治州,大姚县,云南省 楚雄彝族自治州 大姚县,2023,1
齐氏罗非鱼,21.731777234582836,101.45274215689176,云南省,西双版纳傣族自治州,勐腊县,云南省 西双版纳傣族自治州 勐腊县,2023,1
齐氏罗非鱼,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2023,216
齐氏罗非鱼,22.97365613364083,113.40681932302805,广东省,广州市,番禺区,广东省 广州市 番禺区,2023,1
齐氏罗非鱼,23.132948647625756,113.28139897893489,广东省,广州市,越秀区,广东省 广州市 越秀区,2023,1
齐氏罗非鱼,24.688913945070205,115.92621186953939,广东省,梅州市,平远县,广东省 梅州市 平远县,2023,1
齐氏罗非鱼,22.63040438818055,114.35989497612883,广东省,深圳市,龙岗区,广东省 深圳市 龙岗区,2023,3
齐氏罗非鱼,22.02976363207944,113.28463561885742,广东省,珠海市,金湾区,广东省 珠海市 金湾区,2023,1
齐氏罗非鱼,24.80548393825691,113.16952019753163,广东省,韶关市,乳源瑶族自治县,广东省 韶关市 乳源瑶族自治县,2023,1
齐氏罗非鱼,22.916611272709037,108.08329082828004,广西壮族自治区,南宁市,西乡塘区,广西壮族自治区 南宁市 西乡塘区,2023,1
齐氏罗非鱼,22.518211865617452,107.82401030145232,广西壮族自治区,崇左市,扶绥县,广西壮族自治区 崇左市 扶绥县,2023,1
齐氏罗非鱼,24.363079471531243,109.46492429587704,广西壮族自治区,柳州市,城中区,广西壮族自治区 柳州市 城中区,2023,3
齐氏罗非鱼,28.44058553440996,119.8434150413645,浙江省,丽水市,莲都区,浙江省 丽水市 莲都区,2023,1
齐氏罗非鱼,22.15993981190928,113.56722957508072,澳门特别行政区,,,澳门特别行政区,2023,2
齐氏罗非鱼,24.629009674360727,118.02747753230996,福建省,厦门市,集美区,福建省 厦门市 集美区,2023,1
齐氏罗非鱼,24.754102086534484,116.817351359752,福建省,龙岩市,永定区,福建省 龙岩市 永定区,2023,1
齐氏罗非鱼,25.374532407330648,117.44233070958116,福建省,龙岩市,漳平市,福建省 龙岩市 漳平市,2023,3
齐氏罗非鱼,22.37267792146093,114.13739429964244,香港特别行政区,,,香港特别行政区,2023,6
齐氏罗非鱼,22.10514352375971,100.91894501697938,云南省,西双版纳傣族自治州,景洪市,云南省 西双版纳傣族自治州 景洪市,2024,1
齐氏罗非鱼,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2024,73
齐氏罗非鱼,22.93174639737353,113.88000258731022,广东省,东莞市,东莞市,广东省 东莞市 东莞市,2024,1
齐氏罗非鱼,23.069051312069263,113.03545441178815,广东省,佛山市,南海区,广东省 佛山市 南海区,2024,1
齐氏罗非鱼,22.841331704709162,113.18393132874697,广东省,佛山市,顺德区,广东省 佛山市 顺德区,2024,1
齐氏罗非鱼,23.289392822629097,113.32401256257137,广东省,广州市,白云区,广东省 广州市 白云区,2024,1
齐氏罗非鱼,22.763188580061243,113.93123966275576,广东省,深圳市,光明区,广东省 深圳市 光明区,2024,1
齐氏罗非鱼,22.688530876090912,114.36184923239462,广东省,深圳市,坪山区,广东省 深圳市 坪山区,2024,2
齐氏罗非鱼,22.593632942589913,114.27510042512219,广东省,深圳市,盐田区,广东省 深圳市 盐田区,2024,1
齐氏罗非鱼,22.54342661680557,114.04658779242284,广东省,深圳市,福田区,广东省 深圳市 福田区,2024,4
齐氏罗非鱼,22.63040438818055,114.35989497612883,广东省,深圳市,龙岗区,广东省 深圳市 龙岗区,2024,1
齐氏罗非鱼,22.02976363207944,113.28463561885742,广东省,珠海市,金湾区,广东省 珠海市 金湾区,2024,1
齐氏罗非鱼,22.214275563004684,113.60911530547327,广东省,珠海市,香洲区,广东省 珠海市 香洲区,2024,4
齐氏罗非鱼,21.7122376481476,111.60232950487243,广东省,阳江市,阳西县,广东省 阳江市 阳西县,2024,1
齐氏罗非鱼,22.792858258126913,109.92300542991761,广西壮族自治区,玉林市,兴业县,广西壮族自治区 玉林市 兴业县,2024,1
齐氏罗非鱼,19.578929273667256,109.38986480282703,海南省,儋州市,儋州市,海南省 儋州市 儋州市,2024,1
齐氏罗非鱼,19.210213798048272,110.42190553498233,海南省,琼海市,琼海市,海南省 琼海市 琼海市,2024,2
齐氏罗非鱼,22.15993981190928,113.56722957508072,澳门特别行政区,,,澳门特别行政区,2024,4
齐氏罗非鱼,24.629009674360727,118.02747753230996,福建省,厦门市,集美区,福建省 厦门市 集美区,2024,1
齐氏罗非鱼,24.447230973457188,118.36778692074434,福建省,泉州市,金门县,福建省 泉州市 金门县,2024,6
齐氏罗非鱼,22.37267792146093,114.13739429964244,香港特别行政区,,,香港特别行政区,2024,19
齐氏罗非鱼,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2025,152
齐氏罗非鱼,22.93174639737353,113.88000258731022,广东省,东莞市,东莞市,广东省 东莞市 东莞市,2025,1
齐氏罗非鱼,22.51752542481116,113.4045298350969,广东省,中山市,中山市,广东省 中山市 中山市,2025,1
齐氏罗非鱼,23.069051312069263,113.03545441178815,广东省,佛山市,南海区,广东省 佛山市 南海区,2025,1
齐氏罗非鱼,23.159803895574566,113.37623285672979,广东省,广州市,天河区,广东省 广州市 天河区,2025,1
齐氏罗非鱼,23.081999246379624,113.32667665541175,广东省,广州市,海珠区,广东省 广州市 海珠区,2025,2
齐氏罗非鱼,23.289392822629097,113.32401256257137,广东省,广州市,白云区,广东省 广州市 白云区,2025,3
齐氏罗非鱼,23.132948647625756,113.28139897893489,广东省,广州市,越秀区,广东省 广州市 越秀区,2025,3
齐氏罗非鱼,24.676438030676966,116.1897587057387,广东省,梅州市,蕉岭县,广东省 梅州市 蕉岭县,2025,1
齐氏罗非鱼,22.688530876090912,114.36184923239462,广东省,深圳市,坪山区,广东省 深圳市 坪山区,2025,1
齐氏罗非鱼,22.574805405889677,114.14808460667635,广东省,深圳市,罗湖区,广东省 深圳市 罗湖区,2025,2
齐氏罗非鱼,22.68402547262074,114.03474849092768,广东省,深圳市,龙华区,广东省 深圳市 龙华区,2025,1
齐氏罗非鱼,22.63040438818055,114.35989497612883,广东省,深圳市,龙岗区,广东省 深圳市 龙岗区,2025,2
齐氏罗非鱼,24.21978293019386,113.31800286870065,广东省,清远市,英德市,广东省 清远市 英德市,2025,1
齐氏罗非鱼,22.02976363207944,113.28463561885742,广东省,珠海市,金湾区,广东省 珠海市 金湾区,2025,1
齐氏罗非鱼,22.818875067966935,108.65476914261244,广西壮族自治区,南宁市,青秀区,广西壮族自治区 南宁市 青秀区,2025,1
齐氏罗非鱼,23.93706973318694,106.49821852312016,广西壮族自治区,百色市,右江区,广西壮族自治区 百色市 右江区,2025,1
齐氏罗非鱼,32.05282135518315,118.56283041725607,江苏省,南京市,浦口区,江苏省 南京市 浦口区,2025,1
齐氏罗非鱼,28.44058553440996,119.8434150413645,浙江省,丽水市,莲都区,浙江省 丽水市 莲都区,2025,1
齐氏罗非鱼,27.966537533537892,120.5513449261373,浙江省,温州市,瓯海区,浙江省 温州市 瓯海区,2025,1
齐氏罗非鱼,18.262591466450043,109.59645812318749,海南省,三亚市,吉阳区,海南省 三亚市 吉阳区,2025,2
齐氏罗非鱼,19.8681884395923,110.33591944156042,海南省,海口市,龙华区,海南省 海口市 龙华区,2025,1
齐氏罗非鱼,22.15993981190928,113.56722957508072,澳门特别行政区,,,澳门特别行政区,2025,11
齐氏罗非鱼,26.44084837826331,117.81218865045102,福建省,三明市,沙县区,福建省 三明市 沙县区,2025,3
齐氏罗非鱼,27.74178864761444,118.00502292562268,福建省,南平市,武夷山市,福建省 南平市 武夷山市,2025,1
齐氏罗非鱼,24.46169524033992,118.13139175692177,福建省,厦门市,思明区,福建省 厦门市 思明区,2025,1
齐氏罗非鱼,24.912657548667507,117.53508345344646,福建省,漳州市,华安县,福建省 漳州市 华安县,2025,1
齐氏罗非鱼,26.015794958867875,119.32125889211198,福建省,福州市,仓山区,福建省 福州市 仓山区,2025,2
齐氏罗非鱼,24.754102086534484,116.817351359752,福建省,龙岩市,永定区,福建省 龙岩市 永定区,2025,1
齐氏罗非鱼,22.37267792146093,114.13739429964244,香港特别行政区,,,香港特别行政区,2025,22
齐氏罗非鱼,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2026,5
齐氏罗非鱼,23.216988505018627,113.50815198341076,广东省,广州市,黄埔区,广东省 广州市 黄埔区,2026,1
齐氏罗非鱼,22.63040438818055,114.35989497612883,广东省,深圳市,龙岗区,广东省 深圳市 龙岗区,2026,1
齐氏罗非鱼,19.73335228941943,110.49774742149958,海南省,海口市,琼山区,海南省 海口市 琼山区,2026,1
齐氏罗非鱼,19.69977926262964,109.99010564560942,海南省,澄迈县,澄迈县,海南省 澄迈县 澄迈县,2026,1
齐氏罗非鱼,22.37267792146093,114.13739429964244,香港特别行政区,,,香港特别行政区,2026,3
